ID;Id_Type;Id_Parent;hierarchy;topic_fr;topic_en;definition_fr;definition_en;Reference;available_EAU;available_Morocco
5300;65346788;5299;001.028.001.057.006.001;Pistorinia attenuata (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter;NULL;0;1
5301;65346788;5300;001.028.001.057.006.001.001;Pistorinia attenuata (H.Lindb.) Greuter subsp. attenuata;Pistorinia attenuata (H.Lindb.) Greuter subsp. attenuata;Pistorinia attenuata (H.Lindb.) Greuter subsp. attenuata;Pistorinia attenuata (H.Lindb.) Greuter subsp. attenuata;NULL;0;1
5302;65346788;5300;001.028.001.057.006.001.002;Pistorinia attenuata (H.Lindb.) Greuter subsp. mairei (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter subsp. mairei (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter subsp. mairei (H.Lindb.) Greuter;Pistorinia attenuata (H.Lindb.) Greuter subsp. mairei (H.Lindb.) Greuter;NULL;0;1
5303;65346788;5299;001.028.001.057.006.002;Pistorinia brachyantha Coss.;Pistorinia brachyantha Coss.;Pistorinia brachyantha Coss.;Pistorinia brachyantha Coss.;NULL;0;1
5304;65346788;5299;001.028.001.057.006.003;Pistorinia breviflora Boiss.;Pistorinia breviflora Boiss.;Pistorinia breviflora Boiss.;Pistorinia breviflora Boiss.;NULL;0;1
5305;65346788;5304;001.028.001.057.006.003.001;Pistorinia breviflora Boiss. subsp. breviflora;Pistorinia breviflora Boiss. subsp. breviflora;Pistorinia breviflora Boiss. subsp. breviflora;Pistorinia breviflora Boiss. subsp. breviflora;NULL;0;1
5306;65346788;5304;001.028.001.057.006.003.002;Pistorinia breviflora Boiss. subsp. intermedia (Boiss. & Reut.) Greuter & Burdet;Pistorinia breviflora Boiss. subsp. intermedia (Boiss. & Reut.) Greuter & Burdet;Pistorinia breviflora Boiss. subsp. intermedia (Boiss. & Reut.) Greuter & Burdet;Pistorinia breviflora Boiss. subsp. intermedia (Boiss. & Reut.) Greuter & Burdet;NULL;0;1
5307;65346788;5185;001.028.001.057.007;Sedum Tourn. ex L.;Sedum Tourn. ex L.;Sedum Tourn. ex L.;Sedum Tourn. ex L.;NULL;0;1
5308;65346788;5307;001.028.001.057.007.001;Sedum acre L.;Sedum acre L.;Sedum acre L.;Sedum acre L.;NULL;0;1
5309;65346788;5308;001.028.001.057.007.001.001;Sedum acre L. subsp. neglectum (Ten.) Arcang.;Sedum acre L. subsp. neglectum (Ten.) Arcang.;Sedum acre L. subsp. neglectum (Ten.) Arcang.;Sedum acre L. subsp. neglectum (Ten.) Arcang.;NULL;0;1
5310;65346788;5307;001.028.001.057.007.002;Sedum album L.;Sedum album L.;Sedum album L.;Sedum album L.;NULL;0;1
5311;65346788;5310;001.028.001.057.007.002.001;Sedum album L. subsp. album;Sedum album L. subsp. album;Sedum album L. subsp. album;Sedum album L. subsp. album;NULL;0;1
5312;65346788;5310;001.028.001.057.007.002.002;Sedum album L. subsp. micranthum (DC.) Syme;Sedum album L. subsp. micranthum (DC.) Syme;Sedum album L. subsp. micranthum (DC.) Syme;Sedum album L. subsp. micranthum (DC.) Syme;NULL;0;1
5313;65346788;5307;001.028.001.057.007.003;Sedum amplexicaule DC.;Sedum amplexicaule DC.;Sedum amplexicaule DC.;Sedum amplexicaule DC.;NULL;0;1
5314;65346788;5313;001.028.001.057.007.003.001;Sedum amplexicaule DC. subsp. tenuifolium (Sm.) Greuter;Sedum amplexicaule DC. subsp. tenuifolium (Sm.) Greuter;Sedum amplexicaule DC. subsp. tenuifolium (Sm.) Greuter;Sedum amplexicaule DC. subsp. tenuifolium (Sm.) Greuter;NULL;0;1
5315;65346788;5307;001.028.001.057.007.004;Sedum andegavense (DC.) Desv.;Sedum andegavense (DC.) Desv.;Sedum andegavense (DC.) Desv.;Sedum andegavense (DC.) Desv.;NULL;0;1
5316;65346788;5307;001.028.001.057.007.005;Sedum bracteatum Viv.;Sedum bracteatum Viv.;Sedum bracteatum Viv.;Sedum bracteatum Viv.;NULL;0;1
5317;65346788;5307;001.028.001.057.007.006;Sedum brevifolium DC.;Sedum brevifolium DC.;Sedum brevifolium DC.;Sedum brevifolium DC.;NULL;0;1
5318;65346788;5307;001.028.001.057.007.007;Sedum brissemoretii Raym.-Hamet;Sedum brissemoretii Raym.-Hamet;Sedum brissemoretii Raym.-Hamet;Sedum brissemoretii Raym.-Hamet;NULL;0;1
5319;65346788;5307;001.028.001.057.007.008;Sedum caeruleum L.;Sedum caeruleum L.;Sedum caeruleum L.;Sedum caeruleum L.;NULL;0;1
5320;65346788;5307;001.028.001.057.007.009;Sedum caespitosum (Cav.) DC.;Sedum caespitosum (Cav.) DC.;Sedum caespitosum (Cav.) DC.;Sedum caespitosum (Cav.) DC.;NULL;0;1
5321;65346788;5307;001.028.001.057.007.010;Sedum cepaea L.;Sedum cepaea L.;Sedum cepaea L.;Sedum cepaea L.;NULL;0;1
5322;65346788;5307;001.028.001.057.007.011;Sedum cyrenaicum Brullo & Furnari;Sedum cyrenaicum Brullo & Furnari;Sedum cyrenaicum Brullo & Furnari;Sedum cyrenaicum Brullo & Furnari;NULL;0;1
5323;65346788;5307;001.028.001.057.007.012;Sedum dasyphyllum L.;Sedum dasyphyllum L.;Sedum dasyphyllum L.;Sedum dasyphyllum L.;NULL;0;1
5324;65346788;5323;001.028.001.057.007.012.001;Sedum dasyphyllum L. subsp. dasyphyllum;Sedum dasyphyllum L. subsp. dasyphyllum;Sedum dasyphyllum L. subsp. dasyphyllum;Sedum dasyphyllum L. subsp. dasyphyllum;NULL;0;1
5325;65346788;5323;001.028.001.057.007.012.002;Sedum dasyphyllum L. subsp. oblongifolium (Ball) Maire;Sedum dasyphyllum L. subsp. oblongifolium (Ball) Maire;Sedum dasyphyllum L. subsp. oblongifolium (Ball) Maire;Sedum dasyphyllum L. subsp. oblongifolium (Ball) Maire;NULL;0;1
5326;65346788;5307;001.028.001.057.007.013;Sedum dendroideum DC.;Sedum dendroideum DC.;Sedum dendroideum DC.;Sedum dendroideum DC.;NULL;0;1
5327;65346788;5307;001.028.001.057.007.014;Sedum farinosum Lowe;Sedum farinosum Lowe;Sedum farinosum Lowe;Sedum farinosum Lowe;NULL;0;1
5328;65346788;5307;001.028.001.057.007.015;Sedum forsterianum Sm.;Sedum forsterianum Sm.;Sedum forsterianum Sm.;Sedum forsterianum Sm.;NULL;0;1
5329;65346788;5307;001.028.001.057.007.016;Sedum fusiforme Lowe;Sedum fusiforme Lowe;Sedum fusiforme Lowe;Sedum fusiforme Lowe;NULL;0;1
5330;65346788;5307;001.028.001.057.007.017;Sedum gattefossei Batt. & Jahand.;Sedum gattefossei Batt. & Jahand.;Sedum gattefossei Batt. & Jahand.;Sedum gattefossei Batt. & Jahand.;NULL;0;1
5331;65346788;5307;001.028.001.057.007.018;Sedum gypsicola Boiss. & Reut.;Sedum gypsicola Boiss. & Reut.;Sedum gypsicola Boiss. & Reut.;Sedum gypsicola Boiss. & Reut.;NULL;0;1
5332;65346788;5307;001.028.001.057.007.019;Sedum hirsutum All.;Sedum hirsutum All.;Sedum hirsutum All.;Sedum hirsutum All.;NULL;0;1
5333;65346788;5332;001.028.001.057.007.019.001;Sedum hirsutum All. subsp. baeticum Rouy;Sedum hirsutum All. subsp. baeticum Rouy;Sedum hirsutum All. subsp. baeticum Rouy;Sedum hirsutum All. subsp. baeticum Rouy;NULL;0;1
5334;65346788;5332;001.028.001.057.007.019.002;Sedum hirsutum All. subsp. hirsutum;Sedum hirsutum All. subsp. hirsutum;Sedum hirsutum All. subsp. hirsutum;Sedum hirsutum All. subsp. hirsutum;NULL;0;1
5335;65346788;5307;001.028.001.057.007.020;Sedum hispanicum L.;Sedum hispanicum L.;Sedum hispanicum L.;Sedum hispanicum L.;NULL;0;1
5336;65346788;5307;001.028.001.057.007.021;Sedum jaccardianum Maire & Wilczek;Sedum jaccardianum Maire & Wilczek;Sedum jaccardianum Maire & Wilczek;Sedum jaccardianum Maire & Wilczek;NULL;0;1
5337;65346788;5307;001.028.001.057.007.022;Sedum jahandiezii Batt.;Sedum jahandiezii Batt.;Sedum jahandiezii Batt.;Sedum jahandiezii Batt.;NULL;0;1
5338;65346788;5337;001.028.001.057.007.022.001;Sedum jahandiezii Batt. subsp. jahandiezii;Sedum jahandiezii Batt. subsp. jahandiezii;Sedum jahandiezii Batt. subsp. jahandiezii;Sedum jahandiezii Batt. subsp. jahandiezii;NULL;0;1
5339;65346788;5307;001.028.001.057.007.023;Sedum jordanianum Dobignard;Sedum jordanianum Dobignard;Sedum jordanianum Dobignard;Sedum jordanianum Dobignard;NULL;0;1
5340;65346788;5307;001.028.001.057.007.024;Sedum laconicum Boiss. & Heldr.;Sedum laconicum Boiss. & Heldr.;Sedum laconicum Boiss. & Heldr.;Sedum laconicum Boiss. & Heldr.;NULL;0;1
5341;65346788;5340;001.028.001.057.007.024.001;Sedum laconicum Boiss. & Heldr. subsp. pentapolitanum Brullo & Furnari;Sedum laconicum Boiss. & Heldr. subsp. pentapolitanum Brullo & Furnari;Sedum laconicum Boiss. & Heldr. subsp. pentapolitanum Brullo & Furnari;Sedum laconicum Boiss. & Heldr. subsp. pentapolitanum Brullo & Furnari;NULL;0;1
5342;65346788;5307;001.028.001.057.007.025;Sedum lagascae Pau;Sedum lagascae Pau;Sedum lagascae Pau;Sedum lagascae Pau;NULL;0;1
5343;65346788;5307;001.028.001.057.007.026;Sedum littoreum Guss.;Sedum littoreum Guss.;Sedum littoreum Guss.;Sedum littoreum Guss.;NULL;0;1
5344;65346788;5307;001.028.001.057.007.027;Sedum magellense Ten.;Sedum magellense Ten.;Sedum magellense Ten.;Sedum magellense Ten.;NULL;0;1
5345;65346788;5307;001.028.001.057.007.028;Sedum maireanum Sennen;Sedum maireanum Sennen;Sedum maireanum Sennen;Sedum maireanum Sennen;NULL;0;1
5346;65346788;5307;001.028.001.057.007.029;Sedum maurum Humbert & Maire;Sedum maurum Humbert & Maire;Sedum maurum Humbert & Maire;Sedum maurum Humbert & Maire;NULL;0;1
5347;65346788;5307;001.028.001.057.007.030;Sedum melanantherum DC.;Sedum melanantherum DC.;Sedum melanantherum DC.;Sedum melanantherum DC.;NULL;0;1
5348;65346788;5307;001.028.001.057.007.031;Sedum modestum Ball;Sedum modestum Ball;Sedum modestum Ball;Sedum modestum Ball;NULL;0;1
5349;65346788;5307;001.028.001.057.007.032;Sedum mucizonia (Ortega) R.Hamet;Sedum mucizonia (Ortega) R.Hamet;Sedum mucizonia (Ortega) R.Hamet;Sedum mucizonia (Ortega) R.Hamet;NULL;0;1
5350;65346788;5349;001.028.001.057.007.032.001;Sedum mucizonia (Ortega) R.Hamet subsp. abylaeum (Font Quer & Maire) Springate;Sedum mucizonia (Ortega) R.Hamet subsp. abylaeum (Font Quer & Maire) Springate;Sedum mucizonia (Ortega) R.Hamet subsp. abylaeum (Font Quer & Maire) Springate;Sedum mucizonia (Ortega) R.Hamet subsp. abylaeum (Font Quer & Maire) Springate;NULL;0;1
5351;65346788;5349;001.028.001.057.007.032.002;Sedum mucizonia (Ortega) R.Hamet subsp. mucizonia;Sedum mucizonia (Ortega) R.Hamet subsp. mucizonia;Sedum mucizonia (Ortega) R.Hamet subsp. mucizonia;Sedum mucizonia (Ortega) R.Hamet subsp. mucizonia;NULL;0;1
5352;65346788;5307;001.028.001.057.007.033;Sedum multiceps Coss. & Durieu;Sedum multiceps Coss. & Durieu;Sedum multiceps Coss. & Durieu;Sedum multiceps Coss. & Durieu;NULL;0;1
5353;65346788;5307;001.028.001.057.007.034;Sedum nevadense Coss.;Sedum nevadense Coss.;Sedum nevadense Coss.;Sedum nevadense Coss.;NULL;0;1
5354;65346788;5307;001.028.001.057.007.035;Sedum nudum Aiton;Sedum nudum Aiton;Sedum nudum Aiton;Sedum nudum Aiton;NULL;0;1
5355;65346788;5354;001.028.001.057.007.035.001;Sedum nudum Aiton subsp. lancerottense (Murray) A.Hansen & Sunding;Sedum nudum Aiton subsp. lancerottense (Murray) A.Hansen & Sunding;Sedum nudum Aiton subsp. lancerottense (Murray) A.Hansen & Sunding;Sedum nudum Aiton subsp. lancerottense (Murray) A.Hansen & Sunding;NULL;0;1
5356;65346788;5354;001.028.001.057.007.035.002;Sedum nudum Aiton subsp. nudum;Sedum nudum Aiton subsp. nudum;Sedum nudum Aiton subsp. nudum;Sedum nudum Aiton subsp. nudum;NULL;0;1
5357;65346788;5307;001.028.001.057.007.036;Sedum praealtum A.DC.;Sedum praealtum A.DC.;Sedum praealtum A.DC.;Sedum praealtum A.DC.;NULL;0;1
5358;65346788;5307;001.028.001.057.007.037;Sedum pubescens Vahl;Sedum pubescens Vahl;Sedum pubescens Vahl;Sedum pubescens Vahl;NULL;0;1
5359;65346788;5307;001.028.001.057.007.038;Sedum rubens L.;Sedum rubens L.;Sedum rubens L.;Sedum rubens L.;NULL;0;1
5360;65346788;5307;001.028.001.057.007.039;Sedum sediforme (Jacq.) Pau;Sedum sediforme (Jacq.) Pau;Sedum sediforme (Jacq.) Pau;Sedum sediforme (Jacq.) Pau;NULL;0;1
5361;65346788;5307;001.028.001.057.007.040;Sedum stellatum L.;Sedum stellatum L.;Sedum stellatum L.;Sedum stellatum L.;NULL;0;1
5362;65346788;5307;001.028.001.057.007.041;Sedum tuberosum Coss. & Letourn.;Sedum tuberosum Coss. & Letourn.;Sedum tuberosum Coss. & Letourn.;Sedum tuberosum Coss. & Letourn.;NULL;0;1
5363;65346788;5307;001.028.001.057.007.042;Sedum versicolor (R.Hamet) Maire;Sedum versicolor (R.Hamet) Maire;Sedum versicolor (R.Hamet) Maire;Sedum versicolor (R.Hamet) Maire;NULL;0;1
5364;65346788;5307;001.028.001.057.007.043;Sedum wilczekianum Font Quer;Sedum wilczekianum Font Quer;Sedum wilczekianum Font Quer;Sedum wilczekianum Font Quer;NULL;0;1
5365;65346788;5185;001.028.001.057.008;Sempervivum L.;Sempervivum L.;Sempervivum L.;Sempervivum L.;NULL;0;1
5366;65346788;5365;001.028.001.057.008.001;Sempervivum atlanticum (Ball) Ball;Sempervivum atlanticum (Ball) Ball;Sempervivum atlanticum (Ball) Ball;Sempervivum atlanticum (Ball) Ball;NULL;0;1
5367;65346788;5185;001.028.001.057.009;Umbilicus DC.;Umbilicus DC.;Umbilicus DC.;Umbilicus DC.;NULL;0;1
5368;65346788;5367;001.028.001.057.009.001;Umbilicus botryoides Hochst. ex A.Rich.;Umbilicus botryoides Hochst. ex A.Rich.;Umbilicus botryoides Hochst. ex A.Rich.;Umbilicus botryoides Hochst. ex A.Rich.;NULL;0;1
5369;65346788;5367;001.028.001.057.009.002;Umbilicus gaditanus Boiss.;Umbilicus gaditanus Boiss.;Umbilicus gaditanus Boiss.;Umbilicus gaditanus Boiss.;NULL;0;1
5370;65346788;5367;001.028.001.057.009.003;Umbilicus heylandianus Webb & Berthel.;Umbilicus heylandianus Webb & Berthel.;Umbilicus heylandianus Webb & Berthel.;Umbilicus heylandianus Webb & Berthel.;NULL;0;1
5371;65346788;5367;001.028.001.057.009.004;Umbilicus horizontalis (Guss.) DC.;Umbilicus horizontalis (Guss.) DC.;Umbilicus horizontalis (Guss.) DC.;Umbilicus horizontalis (Guss.) DC.;NULL;0;1
5372;65346788;5367;001.028.001.057.009.005;Umbilicus intermedius Boiss.;Umbilicus intermedius Boiss.;Umbilicus intermedius Boiss.;Umbilicus intermedius Boiss.;NULL;0;1
5373;65346788;5367;001.028.001.057.009.006;Umbilicus mirus (Pamp.) Greuter;Umbilicus mirus (Pamp.) Greuter;Umbilicus mirus (Pamp.) Greuter;Umbilicus mirus (Pamp.) Greuter;NULL;0;1
5374;65346788;5367;001.028.001.057.009.007;Umbilicus patens Pomel;Umbilicus patens Pomel;Umbilicus patens Pomel;Umbilicus patens Pomel;NULL;0;1
5375;65346788;5367;001.028.001.057.009.008;Umbilicus rupestris (Salisb.) Dandy;Umbilicus rupestris (Salisb.) Dandy;Umbilicus rupestris (Salisb.) Dandy;Umbilicus rupestris (Salisb.) Dandy;NULL;0;1
5376;65346788;59;001.028.001.058;Cucurbitaceae;Cucurbitaceae;Cucurbitaceae;Cucurbitaceae;NULL;0;1
5377;65346788;5376;001.028.001.058.001;Bryonia L.;Bryonia L.;Bryonia L.;Bryonia L.;NULL;0;1
5378;65346788;5377;001.028.001.058.001.001;Bryonia acuta Desf.;Bryonia acuta Desf.;Bryonia acuta Desf.;Bryonia acuta Desf.;NULL;0;1
5379;65346788;5377;001.028.001.058.001.002;Bryonia cretica L.;Bryonia cretica L.;Bryonia cretica L.;Bryonia cretica L.;NULL;0;1
5380;65346788;5377;001.028.001.058.001.003;Bryonia dioica Jacq.;Bryonia dioica Jacq.;Bryonia dioica Jacq.;Bryonia dioica Jacq.;NULL;0;1
5381;65346788;5377;001.028.001.058.001.004;Bryonia verrucosa Dryand.;Bryonia verrucosa Dryand.;Bryonia verrucosa Dryand.;Bryonia verrucosa Dryand.;NULL;0;1
5382;65346788;5376;001.028.001.058.002;Citrullus Eckl. & Zeyh.;Citrullus Eckl. & Zeyh.;Citrullus Eckl. & Zeyh.;Citrullus Eckl. & Zeyh.;NULL;0;1
5383;65346788;5382;001.028.001.058.002.001;Citrullus colocynthis (L.) Schrad.;Citrullus colocynthis (L.) Schrad.;Citrullus colocynthis (L.) Schrad.;Citrullus colocynthis (L.) Schrad.;NULL;0;1
5384;65346788;5382;001.028.001.058.002.002;Citrullus lanatus (Thunb.) Matsum. & Nakai;Citrullus lanatus (Thunb.) Matsum. & Nakai;Citrullus lanatus (Thunb.) Matsum. & Nakai;Citrullus lanatus (Thunb.) Matsum. & Nakai;NULL;0;1
5385;65346788;5376;001.028.001.058.003;Coccinia Wight & Arn.;Coccinia Wight & Arn.;Coccinia Wight & Arn.;Coccinia Wight & Arn.;NULL;0;1
5386;65346788;5385;001.028.001.058.003.001;Coccinia abyssinica (Lam.) Cogn.;Coccinia abyssinica (Lam.) Cogn.;Coccinia abyssinica (Lam.) Cogn.;Coccinia abyssinica (Lam.) Cogn.;NULL;0;1
5387;65346788;5385;001.028.001.058.003.002;Coccinia grandis (L.) Voigt;Coccinia grandis (L.) Voigt;Coccinia grandis (L.) Voigt;Coccinia grandis (L.) Voigt;NULL;0;1
